"roster_id","team_id","year","person_id","created_at","updated_at"
13835,5,20082009,8472361,"2021-10-07 16:15:26.43017-07","2021-10-07 16:15:26.43017-07"
13836,5,20082009,8473533,"2021-10-07 16:15:26.445582-07","2021-10-07 16:15:26.445582-07"
13837,5,20082009,8473734,"2021-10-07 16:15:26.460398-07","2021-10-07 16:15:26.460398-07"
13838,5,20082009,8473933,"2021-10-07 16:15:26.475404-07","2021-10-07 16:15:26.475404-07"
13839,5,20082009,8473997,"2021-10-07 16:15:26.490513-07","2021-10-07 16:15:26.490513-07"
13840,5,20082009,8474138,"2021-10-07 16:15:26.505358-07","2021-10-07 16:15:26.505358-07"
13841,5,20082009,8464999,"2021-10-07 16:15:26.517242-07","2021-10-07 16:15:26.517242-07"
13842,5,20082009,8467430,"2021-10-07 16:15:26.521224-07","2021-10-07 16:15:26.521224-07"
13843,5,20082009,8470594,"2021-10-07 16:15:26.655273-07","2021-10-07 16:15:26.655273-07"
13844,5,20082009,8474202,"2021-10-07 16:15:26.662698-07","2021-10-07 16:15:26.662698-07"
13845,6,20082009,8450725,"2021-10-07 16:15:26.674107-07","2021-10-07 16:15:26.674107-07"
13846,6,20082009,8458519,"2021-10-07 16:15:26.69633-07","2021-10-07 16:15:26.69633-07"
13847,6,20082009,8459122,"2021-10-07 16:15:26.711281-07","2021-10-07 16:15:26.711281-07"
13848,6,20082009,8460661,"2021-10-07 16:15:26.724319-07","2021-10-07 16:15:26.724319-07"
13849,6,20082009,8462118,"2021-10-07 16:15:26.737429-07","2021-10-07 16:15:26.737429-07"
13850,6,20082009,8462209,"2021-10-07 16:15:26.750175-07","2021-10-07 16:15:26.750175-07"
13851,6,20082009,8464979,"2021-10-07 16:15:27.089635-07","2021-10-07 16:15:27.089635-07"
13852,6,20082009,8465009,"2021-10-07 16:15:27.102497-07","2021-10-07 16:15:27.102497-07"
13853,6,20082009,8465978,"2021-10-07 16:15:27.120317-07","2021-10-07 16:15:27.120317-07"
13854,6,20082009,8466333,"2021-10-07 16:15:27.140275-07","2021-10-07 16:15:27.140275-07"
13855,6,20082009,8467545,"2021-10-07 16:15:27.156105-07","2021-10-07 16:15:27.156105-07"
13856,6,20082009,8468927,"2021-10-07 16:15:27.173271-07","2021-10-07 16:15:27.173271-07"
13857,6,20082009,8469467,"2021-10-07 16:15:27.184569-07","2021-10-07 16:15:27.184569-07"
13858,6,20082009,8469770,"2021-10-07 16:15:27.195841-07","2021-10-07 16:15:27.195841-07"
13859,6,20082009,8470187,"2021-10-07 16:15:27.207912-07","2021-10-07 16:15:27.207912-07"
13860,6,20082009,8470366,"2021-10-07 16:15:27.220243-07","2021-10-07 16:15:27.220243-07"
13861,6,20082009,8470614,"2021-10-07 16:15:27.231433-07","2021-10-07 16:15:27.231433-07"
13862,6,20082009,8470638,"2021-10-07 16:15:27.24209-07","2021-10-07 16:15:27.24209-07"
13863,6,20082009,8470700,"2021-10-07 16:15:27.252686-07","2021-10-07 16:15:27.252686-07"
13864,6,20082009,8471218,"2021-10-07 16:15:27.262452-07","2021-10-07 16:15:27.262452-07"
13865,6,20082009,8471229,"2021-10-07 16:15:27.271764-07","2021-10-07 16:15:27.271764-07"
13866,6,20082009,8471276,"2021-10-07 16:15:27.281692-07","2021-10-07 16:15:27.281692-07"
13867,6,20082009,8471277,"2021-10-07 16:15:27.293143-07","2021-10-07 16:15:27.293143-07"
13868,6,20082009,8471436,"2021-10-07 16:15:27.759839-07","2021-10-07 16:15:27.759839-07"
13869,6,20082009,8471696,"2021-10-07 16:15:27.774309-07","2021-10-07 16:15:27.774309-07"
13870,6,20082009,8471743,"2021-10-07 16:15:27.788603-07","2021-10-07 16:15:27.788603-07"
13871,6,20082009,8471747,"2021-10-07 16:15:27.801607-07","2021-10-07 16:15:27.801607-07"
13872,6,20082009,8473473,"2021-10-07 16:15:27.812406-07","2021-10-07 16:15:27.812406-07"
13873,6,20082009,8473548,"2021-10-07 16:15:27.822884-07","2021-10-07 16:15:27.822884-07"
13874,6,20082009,8458988,"2021-10-07 16:15:27.833172-07","2021-10-07 16:15:27.833172-07"
13875,6,20082009,8460703,"2021-10-07 16:15:27.98595-07","2021-10-07 16:15:27.98595-07"
13876,6,20082009,8471695,"2021-10-07 16:15:27.99455-07","2021-10-07 16:15:27.99455-07"
13877,7,20082009,8449924,"2021-10-07 16:15:28.007502-07","2021-10-07 16:15:28.007502-07"
13878,7,20082009,8459004,"2021-10-07 16:15:28.399863-07","2021-10-07 16:15:28.399863-07"
13879,7,20082009,8462077,"2021-10-07 16:15:28.411718-07","2021-10-07 16:15:28.411718-07"
13880,7,20082009,8465042,"2021-10-07 16:15:28.423276-07","2021-10-07 16:15:28.423276-07"
13881,7,20082009,8466182,"2021-10-07 16:15:28.433618-07","2021-10-07 16:15:28.433618-07"
13882,7,20082009,8466202,"2021-10-07 16:15:28.444175-07","2021-10-07 16:15:28.444175-07"
13883,7,20082009,8466216,"2021-10-07 16:15:28.454538-07","2021-10-07 16:15:28.454538-07"
13884,7,20082009,8467355,"2021-10-07 16:15:28.465148-07","2021-10-07 16:15:28.465148-07"
13885,7,20082009,8467439,"2021-10-07 16:15:28.476441-07","2021-10-07 16:15:28.476441-07"
13886,7,20082009,8467502,"2021-10-07 16:15:28.4867-07","2021-10-07 16:15:28.4867-07"
13887,7,20082009,8467878,"2021-10-07 16:15:28.508791-07","2021-10-07 16:15:28.508791-07"
13888,7,20082009,8468575,"2021-10-07 16:15:28.520217-07","2021-10-07 16:15:28.520217-07"
13889,7,20082009,8468700,"2021-10-07 16:15:28.531602-07","2021-10-07 16:15:28.531602-07"
13890,7,20082009,8469485,"2021-10-07 16:15:28.542863-07","2021-10-07 16:15:28.542863-07"
13891,7,20082009,8469506,"2021-10-07 16:15:28.552816-07","2021-10-07 16:15:28.552816-07"
13892,7,20082009,8469509,"2021-10-07 16:15:28.564739-07","2021-10-07 16:15:28.564739-07"
13893,7,20082009,8470018,"2021-10-07 16:15:28.57571-07","2021-10-07 16:15:28.57571-07"
13894,7,20082009,8470230,"2021-10-07 16:15:28.587862-07","2021-10-07 16:15:28.587862-07"
13895,7,20082009,8470598,"2021-10-07 16:15:28.598076-07","2021-10-07 16:15:28.598076-07"
13896,7,20082009,8470667,"2021-10-07 16:15:28.608689-07","2021-10-07 16:15:28.608689-07"
13897,7,20082009,8471226,"2021-10-07 16:15:28.620063-07","2021-10-07 16:15:28.620063-07"
13898,7,20082009,8471284,"2021-10-07 16:15:28.630662-07","2021-10-07 16:15:28.630662-07"
13899,7,20082009,8471388,"2021-10-07 16:15:28.643165-07","2021-10-07 16:15:28.643165-07"
13900,7,20082009,8471419,"2021-10-07 16:15:28.654096-07","2021-10-07 16:15:28.654096-07"
13901,7,20082009,8471752,"2021-10-07 16:15:28.664205-07","2021-10-07 16:15:28.664205-07"
13902,7,20082009,8471761,"2021-10-07 16:15:28.674705-07","2021-10-07 16:15:28.674705-07"
13903,7,20082009,8471804,"2021-10-07 16:15:28.685785-07","2021-10-07 16:15:28.685785-07"
13904,7,20082009,8471842,"2021-10-07 16:15:28.695808-07","2021-10-07 16:15:28.695808-07"
13905,7,20082009,8473426,"2021-10-07 16:15:28.709689-07","2021-10-07 16:15:28.709689-07"
13906,7,20082009,8459579,"2021-10-07 16:15:28.720233-07","2021-10-07 16:15:28.720233-07"
13907,7,20082009,8468011,"2021-10-07 16:15:28.723571-07","2021-10-07 16:15:28.723571-07"
13908,7,20082009,8468550,"2021-10-07 16:15:28.727143-07","2021-10-07 16:15:28.727143-07"
13909,8,20082009,8445739,"2021-10-07 16:15:28.917457-07","2021-10-07 16:15:28.917457-07"
13910,8,20082009,8451224,"2021-10-07 16:15:29.314995-07","2021-10-07 16:15:29.314995-07"
13911,8,20082009,8456966,"2021-10-07 16:15:29.329463-07","2021-10-07 16:15:29.329463-07"
13912,8,20082009,8458529,"2021-10-07 16:15:29.345689-07","2021-10-07 16:15:29.345689-07"
13913,8,20082009,8458938,"2021-10-07 16:15:29.36282-07","2021-10-07 16:15:29.36282-07"
13914,8,20082009,8459442,"2021-10-07 16:15:29.377088-07","2021-10-07 16:15:29.377088-07"
13915,8,20082009,8460540,"2021-10-07 16:15:29.390535-07","2021-10-07 16:15:29.390535-07"
13916,8,20082009,8462060,"2021-10-07 16:15:29.777924-07","2021-10-07 16:15:29.777924-07"
13917,8,20082009,8462823,"2021-10-07 16:15:29.802311-07","2021-10-07 16:15:29.802311-07"
13918,8,20082009,8464994,"2021-10-07 16:15:29.822083-07","2021-10-07 16:15:29.822083-07"
13919,8,20082009,8465914,"2021-10-07 16:15:29.833264-07","2021-10-07 16:15:29.833264-07"
13920,8,20082009,8466398,"2021-10-07 16:15:29.849595-07","2021-10-07 16:15:29.849595-07"
13921,8,20082009,8467338,"2021-10-07 16:15:29.861799-07","2021-10-07 16:15:29.861799-07"
13922,8,20082009,8467392,"2021-10-07 16:15:29.874935-07","2021-10-07 16:15:29.874935-07"
13923,8,20082009,8467496,"2021-10-07 16:15:30.249733-07","2021-10-07 16:15:30.249733-07"
13924,8,20082009,8467928,"2021-10-07 16:15:30.267429-07","2021-10-07 16:15:30.267429-07"
13925,8,20082009,8469460,"2021-10-07 16:15:30.284604-07","2021-10-07 16:15:30.284604-07"
13926,8,20082009,8469521,"2021-10-07 16:15:30.297285-07","2021-10-07 16:15:30.297285-07"
13927,8,20082009,8470274,"2021-10-07 16:15:30.308885-07","2021-10-07 16:15:30.308885-07"
13928,8,20082009,8470324,"2021-10-07 16:15:30.320692-07","2021-10-07 16:15:30.320692-07"
13929,8,20082009,8470603,"2021-10-07 16:15:30.331873-07","2021-10-07 16:15:30.331873-07"
13930,8,20082009,8470654,"2021-10-07 16:15:30.343392-07","2021-10-07 16:15:30.343392-07"
13931,8,20082009,8470672,"2021-10-07 16:15:30.357509-07","2021-10-07 16:15:30.357509-07"
13932,8,20082009,8471231,"2021-10-07 16:15:30.374462-07","2021-10-07 16:15:30.374462-07"
13933,8,20082009,8471457,"2021-10-07 16:15:30.391789-07","2021-10-07 16:15:30.391789-07"
13934,8,20082009,8471670,"2021-10-07 16:15:30.403921-07","2021-10-07 16:15:30.403921-07"
13935,8,20082009,8471851,"2021-10-07 16:15:30.415526-07","2021-10-07 16:15:30.415526-07"
13936,8,20082009,8471859,"2021-10-07 16:15:30.425995-07","2021-10-07 16:15:30.425995-07"
13937,8,20082009,8473493,"2021-10-07 16:15:30.437575-07","2021-10-07 16:15:30.437575-07"
13938,8,20082009,8474134,"2021-10-07 16:15:30.450744-07","2021-10-07 16:15:30.450744-07"
13939,8,20082009,8474157,"2021-10-07 16:15:30.460982-07","2021-10-07 16:15:30.460982-07"
13940,8,20082009,8462055,"2021-10-07 16:15:30.470477-07","2021-10-07 16:15:30.470477-07"
13941,8,20082009,8470860,"2021-10-07 16:15:30.611824-07","2021-10-07 16:15:30.611824-07"
13942,8,20082009,8471679,"2021-10-07 16:15:30.619148-07","2021-10-07 16:15:30.619148-07"
13943,9,20082009,8450824,"2021-10-07 16:15:30.63107-07","2021-10-07 16:15:30.63107-07"
13944,9,20082009,8458536,"2021-10-07 16:15:31.215183-07","2021-10-07 16:15:31.215183-07"
13945,9,20082009,8458954,"2021-10-07 16:15:31.228635-07","2021-10-07 16:15:31.228635-07"
13946,9,20082009,8459450,"2021-10-07 16:15:31.641283-07","2021-10-07 16:15:31.641283-07"
13947,9,20082009,8460621,"2021-10-07 16:15:31.656785-07","2021-10-07 16:15:31.656785-07"
13948,9,20082009,8462225,"2021-10-07 16:15:31.671001-07","2021-10-07 16:15:31.671001-07"
13949,9,20082009,8464956,"2021-10-07 16:15:31.684443-07","2021-10-07 16:15:31.684443-07"
13950,9,20082009,8467370,"2021-10-07 16:15:31.700617-07","2021-10-07 16:15:31.700617-07"
13951,9,20082009,8467393,"2021-10-07 16:15:31.713312-07","2021-10-07 16:15:31.713312-07"
13952,9,20082009,8467493,"2021-10-07 16:15:31.723449-07","2021-10-07 16:15:31.723449-07"
13953,9,20082009,8467931,"2021-10-07 16:15:31.733989-07","2021-10-07 16:15:31.733989-07"
13954,9,20082009,8467964,"2021-10-07 16:15:31.744815-07","2021-10-07 16:15:31.744815-07"
13955,9,20082009,8467967,"2021-10-07 16:15:31.754677-07","2021-10-07 16:15:31.754677-07"
13956,9,20082009,8468482,"2021-10-07 16:15:31.765187-07","2021-10-07 16:15:31.765187-07"
13957,9,20082009,8468501,"2021-10-07 16:15:31.775762-07","2021-10-07 16:15:31.775762-07"
13958,9,20082009,8468535,"2021-10-07 16:15:31.78582-07","2021-10-07 16:15:31.78582-07"
13959,9,20082009,8469455,"2021-10-07 16:15:31.798757-07","2021-10-07 16:15:31.798757-07"
13960,9,20082009,8469516,"2021-10-07 16:15:31.810534-07","2021-10-07 16:15:31.810534-07"
13961,9,20082009,8469575,"2021-10-07 16:15:31.821411-07","2021-10-07 16:15:31.821411-07"
13962,9,20082009,8470329,"2021-10-07 16:15:31.832065-07","2021-10-07 16:15:31.832065-07"
13963,9,20082009,8470636,"2021-10-07 16:15:31.843446-07","2021-10-07 16:15:31.843446-07"
13964,9,20082009,8470678,"2021-10-07 16:15:31.85336-07","2021-10-07 16:15:31.85336-07"
13965,9,20082009,8471299,"2021-10-07 16:15:31.864164-07","2021-10-07 16:15:31.864164-07"
13966,9,20082009,8471634,"2021-10-07 16:15:31.874727-07","2021-10-07 16:15:31.874727-07"
13967,9,20082009,8471683,"2021-10-07 16:15:31.885161-07","2021-10-07 16:15:31.885161-07"
13968,9,20082009,8471760,"2021-10-07 16:15:31.895526-07","2021-10-07 16:15:31.895526-07"
13969,9,20082009,8471763,"2021-10-07 16:15:31.907066-07","2021-10-07 16:15:31.907066-07"
13970,9,20082009,8473422,"2021-10-07 16:15:32.321014-07","2021-10-07 16:15:32.321014-07"
13971,9,20082009,8474250,"2021-10-07 16:15:32.332777-07","2021-10-07 16:15:32.332777-07"
13972,9,20082009,8474498,"2021-10-07 16:15:32.34472-07","2021-10-07 16:15:32.34472-07"
13973,9,20082009,8467913,"2021-10-07 16:15:32.356301-07","2021-10-07 16:15:32.356301-07"
13974,9,20082009,8469675,"2021-10-07 16:15:32.360506-07","2021-10-07 16:15:32.360506-07"
13975,9,20082009,8470880,"2021-10-07 16:15:32.36441-07","2021-10-07 16:15:32.36441-07"
13976,10,20082009,8457261,"2021-10-07 16:15:32.370268-07","2021-10-07 16:15:32.370268-07"
13977,10,20082009,8459514,"2021-10-07 16:15:32.381949-07","2021-10-07 16:15:32.381949-07"
13978,10,20082009,8464960,"2021-10-07 16:15:32.393273-07","2021-10-07 16:15:32.393273-07"
13979,10,20082009,8465200,"2021-10-07 16:15:32.737336-07","2021-10-07 16:15:32.737336-07"
13980,10,20082009,8465210,"2021-10-07 16:15:32.749973-07","2021-10-07 16:15:32.749973-07"
13981,10,20082009,8467350,"2021-10-07 16:15:32.761083-07","2021-10-07 16:15:32.761083-07"
13982,10,20082009,8467353,"2021-10-07 16:15:33.11676-07","2021-10-07 16:15:33.11676-07"
13983,10,20082009,8467412,"2021-10-07 16:15:33.137036-07","2021-10-07 16:15:33.137036-07"
13984,10,20082009,8467531,"2021-10-07 16:15:33.150991-07","2021-10-07 16:15:33.150991-07"
13985,10,20082009,8467844,"2021-10-07 16:15:33.61101-07","2021-10-07 16:15:33.61101-07"
13986,10,20082009,8467943,"2021-10-07 16:15:33.62806-07","2021-10-07 16:15:33.62806-07"
13987,10,20082009,8468113,"2021-10-07 16:15:33.641701-07","2021-10-07 16:15:33.641701-07"
13988,10,20082009,8468575,"2021-10-07 16:15:33.656563-07","2021-10-07 16:15:33.656563-07"
13989,10,20082009,8468868,"2021-10-07 16:15:33.674019-07","2021-10-07 16:15:33.674019-07"
13990,10,20082009,8469470,"2021-10-07 16:15:34.00609-07","2021-10-07 16:15:34.00609-07"
13991,10,20082009,8469531,"2021-10-07 16:15:34.017538-07","2021-10-07 16:15:34.017538-07"
13992,10,20082009,8469681,"2021-10-07 16:15:34.027964-07","2021-10-07 16:15:34.027964-07"
13993,10,20082009,8470162,"2021-10-07 16:15:34.039381-07","2021-10-07 16:15:34.039381-07"
13994,10,20082009,8470232,"2021-10-07 16:15:34.051571-07","2021-10-07 16:15:34.051571-07"
13995,10,20082009,8470257,"2021-10-07 16:15:34.062701-07","2021-10-07 16:15:34.062701-07"
13996,10,20082009,8470273,"2021-10-07 16:15:34.076909-07","2021-10-07 16:15:34.076909-07"
13997,10,20082009,8470301,"2021-10-07 16:15:34.087366-07","2021-10-07 16:15:34.087366-07"
13998,10,20082009,8470373,"2021-10-07 16:15:34.098661-07","2021-10-07 16:15:34.098661-07"
13999,10,20082009,8470740,"2021-10-07 16:15:34.454904-07","2021-10-07 16:15:34.454904-07"
14000,10,20082009,8470750,"2021-10-07 16:15:34.469501-07","2021-10-07 16:15:34.469501-07"
14001,10,20082009,8470809,"2021-10-07 16:15:34.485057-07","2021-10-07 16:15:34.485057-07"
14002,10,20082009,8471362,"2021-10-07 16:15:34.495978-07","2021-10-07 16:15:34.495978-07"
14003,10,20082009,8471746,"2021-10-07 16:15:34.506969-07","2021-10-07 16:15:34.506969-07"
14004,10,20082009,8471873,"2021-10-07 16:15:34.876426-07","2021-10-07 16:15:34.876426-07"
14005,10,20082009,8472338,"2021-10-07 16:15:34.888113-07","2021-10-07 16:15:34.888113-07"
14006,10,20082009,8472379,"2021-10-07 16:15:34.901606-07","2021-10-07 16:15:34.901606-07"
14007,10,20082009,8473482,"2021-10-07 16:15:34.91212-07","2021-10-07 16:15:34.91212-07"
14008,10,20082009,8473579,"2021-10-07 16:15:34.923082-07","2021-10-07 16:15:34.923082-07"
14009,10,20082009,8474568,"2021-10-07 16:15:34.941213-07","2021-10-07 16:15:34.941213-07"
14010,10,20082009,8475087,"2021-10-07 16:15:34.959322-07","2021-10-07 16:15:34.959322-07"
14011,10,20082009,8448382,"2021-10-07 16:15:34.970369-07","2021-10-07 16:15:34.970369-07"
14012,10,20082009,8462117,"2021-10-07 16:15:35.110051-07","2021-10-07 16:15:35.110051-07"
14013,10,20082009,8469675,"2021-10-07 16:15:35.116887-07","2021-10-07 16:15:35.116887-07"
14014,10,20082009,8471302,"2021-10-07 16:15:35.124452-07","2021-10-07 16:15:35.124452-07"
14015,11,20082009,8451224,"2021-10-07 16:15:35.28566-07","2021-10-07 16:15:35.28566-07"
14016,11,20082009,8456887,"2021-10-07 16:15:35.312205-07","2021-10-07 16:15:35.312205-07"
14017,11,20082009,8460720,"2021-10-07 16:15:35.333803-07","2021-10-07 16:15:35.333803-07"
14018,11,20082009,8464967,"2021-10-07 16:15:35.354939-07","2021-10-07 16:15:35.354939-07"
14019,11,20082009,8466392,"2021-10-07 16:15:35.366049-07","2021-10-07 16:15:35.366049-07"
14020,11,20082009,8466399,"2021-10-07 16:15:35.376995-07","2021-10-07 16:15:35.376995-07"
14021,11,20082009,8467956,"2021-10-07 16:15:35.732001-07","2021-10-07 16:15:35.732001-07"
14022,11,20082009,8468090,"2021-10-07 16:15:35.743396-07","2021-10-07 16:15:35.743396-07"
14023,11,20082009,8468493,"2021-10-07 16:15:35.754717-07","2021-10-07 16:15:35.754717-07"
14024,11,20082009,8468789,"2021-10-07 16:15:35.765782-07","2021-10-07 16:15:35.765782-07"
14025,11,20082009,8469454,"2021-10-07 16:15:35.777283-07","2021-10-07 16:15:35.777283-07"
14026,11,20082009,8469474,"2021-10-07 16:15:35.787632-07","2021-10-07 16:15:35.787632-07"
14027,11,20082009,8469501,"2021-10-07 16:15:35.801886-07","2021-10-07 16:15:35.801886-07"
14028,11,20082009,8469582,"2021-10-07 16:15:35.812895-07","2021-10-07 16:15:35.812895-07"
14029,11,20082009,8470136,"2021-10-07 16:15:35.824461-07","2021-10-07 16:15:35.824461-07"
14030,11,20082009,8470156,"2021-10-07 16:15:35.835743-07","2021-10-07 16:15:35.835743-07"
14031,11,20082009,8470289,"2021-10-07 16:15:35.846779-07","2021-10-07 16:15:35.846779-07"
14032,11,20082009,8470299,"2021-10-07 16:15:35.858448-07","2021-10-07 16:15:35.858448-07"
14033,11,20082009,8470564,"2021-10-07 16:15:35.872344-07","2021-10-07 16:15:35.872344-07"
14034,11,20082009,8470737,"2021-10-07 16:15:36.235333-07","2021-10-07 16:15:36.235333-07"
14035,11,20082009,8470828,"2021-10-07 16:15:36.245611-07","2021-10-07 16:15:36.245611-07"
14036,11,20082009,8471223,"2021-10-07 16:15:36.257641-07","2021-10-07 16:15:36.257641-07"
14037,11,20082009,8471253,"2021-10-07 16:15:36.268654-07","2021-10-07 16:15:36.268654-07"
14038,11,20082009,8471288,"2021-10-07 16:15:37.301445-07","2021-10-07 16:15:37.301445-07"
14039,11,20082009,8471514,"2021-10-07 16:15:37.679285-07","2021-10-07 16:15:37.679285-07"
14040,11,20082009,8471778,"2021-10-07 16:15:37.699427-07","2021-10-07 16:15:37.699427-07"
14041,11,20082009,8472262,"2021-10-07 16:15:38.365294-07","2021-10-07 16:15:38.365294-07"
14042,11,20082009,8473412,"2021-10-07 16:15:38.376513-07","2021-10-07 16:15:38.376513-07"
14043,11,20082009,8474146,"2021-10-07 16:15:38.387771-07","2021-10-07 16:15:38.387771-07"
14044,11,20082009,8474557,"2021-10-07 16:15:38.39887-07","2021-10-07 16:15:38.39887-07"
14045,11,20082009,8474567,"2021-10-07 16:15:38.410942-07","2021-10-07 16:15:38.410942-07"
14046,11,20082009,8460704,"2021-10-07 16:15:38.422807-07","2021-10-07 16:15:38.422807-07"
14047,11,20082009,8470140,"2021-10-07 16:15:38.426527-07","2021-10-07 16:15:38.426527-07"
14048,11,20082009,8471715,"2021-10-07 16:15:38.430384-07","2021-10-07 16:15:38.430384-07"
14049,12,20082009,8445735,"2021-10-07 16:15:38.436776-07","2021-10-07 16:15:38.436776-07"
14050,12,20082009,8458537,"2021-10-07 16:15:38.449335-07","2021-10-07 16:15:38.449335-07"
14051,12,20082009,8459547,"2021-10-07 16:15:38.461464-07","2021-10-07 16:15:38.461464-07"
14052,12,20082009,8464983,"2021-10-07 16:15:38.472786-07","2021-10-07 16:15:38.472786-07"
14053,12,20082009,8464989,"2021-10-07 16:15:38.848536-07","2021-10-07 16:15:38.848536-07"
14054,12,20082009,8466035,"2021-10-07 16:15:38.862157-07","2021-10-07 16:15:38.862157-07"
14055,12,20082009,8466203,"2021-10-07 16:15:38.87711-07","2021-10-07 16:15:38.87711-07"
14056,12,20082009,8466215,"2021-10-07 16:15:39.285932-07","2021-10-07 16:15:39.285932-07"
14057,12,20082009,8467396,"2021-10-07 16:15:39.300112-07","2021-10-07 16:15:39.300112-07"
14058,12,20082009,8467905,"2021-10-07 16:15:39.316585-07","2021-10-07 16:15:39.316585-07"
14059,12,20082009,8467949,"2021-10-07 16:15:39.68446-07","2021-10-07 16:15:39.68446-07"
14060,12,20082009,8468508,"2021-10-07 16:15:40.054255-07","2021-10-07 16:15:40.054255-07"
14061,12,20082009,8468560,"2021-10-07 16:15:40.068187-07","2021-10-07 16:15:40.068187-07"
14062,12,20082009,8468577,"2021-10-07 16:15:40.429871-07","2021-10-07 16:15:40.429871-07"
14063,12,20082009,8469044,"2021-10-07 16:15:40.444403-07","2021-10-07 16:15:40.444403-07"
14064,12,20082009,8469462,"2021-10-07 16:15:40.783275-07","2021-10-07 16:15:40.783275-07"
14065,12,20082009,8469476,"2021-10-07 16:15:40.793974-07","2021-10-07 16:15:40.793974-07"
14066,12,20082009,8469619,"2021-10-07 16:15:40.805106-07","2021-10-07 16:15:40.805106-07"
14067,12,20082009,8469638,"2021-10-07 16:15:40.817523-07","2021-10-07 16:15:40.817523-07"
14068,12,20082009,8469812,"2021-10-07 16:15:40.830514-07","2021-10-07 16:15:40.830514-07"
14069,12,20082009,8470101,"2021-10-07 16:15:40.842623-07","2021-10-07 16:15:40.842623-07"
14070,12,20082009,8470131,"2021-10-07 16:15:40.853161-07","2021-10-07 16:15:40.853161-07"
14071,12,20082009,8470137,"2021-10-07 16:15:40.864051-07","2021-10-07 16:15:40.864051-07"
14072,12,20082009,8470265,"2021-10-07 16:15:40.876513-07","2021-10-07 16:15:40.876513-07"
14073,12,20082009,8470302,"2021-10-07 16:15:40.887633-07","2021-10-07 16:15:40.887633-07"
14074,12,20082009,8470595,"2021-10-07 16:15:40.904317-07","2021-10-07 16:15:40.904317-07"
14075,12,20082009,8470622,"2021-10-07 16:15:40.915513-07","2021-10-07 16:15:40.915513-07"
14076,12,20082009,8470988,"2021-10-07 16:15:40.927695-07","2021-10-07 16:15:40.927695-07"
14077,12,20082009,8471282,"2021-10-07 16:15:40.939553-07","2021-10-07 16:15:40.939553-07"
14078,12,20082009,8471321,"2021-10-07 16:15:40.949703-07","2021-10-07 16:15:40.949703-07"
14079,12,20082009,8471477,"2021-10-07 16:15:40.960926-07","2021-10-07 16:15:40.960926-07"
14080,12,20082009,8474091,"2021-10-07 16:15:41.378594-07","2021-10-07 16:15:41.378594-07"
14081,12,20082009,8474576,"2021-10-07 16:15:41.39226-07","2021-10-07 16:15:41.39226-07"
14082,12,20082009,8468038,"2021-10-07 16:15:41.410053-07","2021-10-07 16:15:41.410053-07"
14083,12,20082009,8470320,"2021-10-07 16:15:41.41365-07","2021-10-07 16:15:41.41365-07"
14084,13,20082009,8458543,"2021-10-07 16:15:41.419249-07","2021-10-07 16:15:41.419249-07"
14085,13,20082009,8458943,"2021-10-07 16:15:41.436916-07","2021-10-07 16:15:41.436916-07"
14086,13,20082009,8459462,"2021-10-07 16:15:41.448741-07","2021-10-07 16:15:41.448741-07"
14087,13,20082009,8459479,"2021-10-07 16:15:41.463727-07","2021-10-07 16:15:41.463727-07"
14088,13,20082009,8460502,"2021-10-07 16:15:41.949991-07","2021-10-07 16:15:41.949991-07"
14089,13,20082009,8460735,"2021-10-07 16:15:41.961397-07","2021-10-07 16:15:41.961397-07"
14090,13,20082009,8462041,"2021-10-07 16:15:42.348142-07","2021-10-07 16:15:42.348142-07"
14091,13,20082009,8465968,"2021-10-07 16:15:42.359243-07","2021-10-07 16:15:42.359243-07"
14092,13,20082009,8466145,"2021-10-07 16:15:42.728115-07","2021-10-07 16:15:42.728115-07"
14093,13,20082009,8467332,"2021-10-07 16:15:42.740381-07","2021-10-07 16:15:42.740381-07"
14094,13,20082009,8467519,"2021-10-07 16:15:42.751297-07","2021-10-07 16:15:42.751297-07"
14095,13,20082009,8468714,"2021-10-07 16:15:42.762886-07","2021-10-07 16:15:42.762886-07"
14096,13,20082009,8469457,"2021-10-07 16:15:43.170962-07","2021-10-07 16:15:43.170962-07"
14097,13,20082009,8469505,"2021-10-07 16:15:43.182356-07","2021-10-07 16:15:43.182356-07"
14098,13,20082009,8470054,"2021-10-07 16:15:43.195099-07","2021-10-07 16:15:43.195099-07"
14099,13,20082009,8470151,"2021-10-07 16:15:43.206545-07","2021-10-07 16:15:43.206545-07"
14100,13,20082009,8470169,"2021-10-07 16:15:43.218044-07","2021-10-07 16:15:43.218044-07"
14101,13,20082009,8470192,"2021-10-07 16:15:43.229108-07","2021-10-07 16:15:43.229108-07"
14102,13,20082009,8470596,"2021-10-07 16:15:43.240752-07","2021-10-07 16:15:43.240752-07"
14103,13,20082009,8470618,"2021-10-07 16:15:43.252155-07","2021-10-07 16:15:43.252155-07"
14104,13,20082009,8470631,"2021-10-07 16:15:43.263672-07","2021-10-07 16:15:43.263672-07"
14105,13,20082009,8470854,"2021-10-07 16:15:43.275299-07","2021-10-07 16:15:43.275299-07"
14106,13,20082009,8470876,"2021-10-07 16:15:43.286861-07","2021-10-07 16:15:43.286861-07"
14107,13,20082009,8471220,"2021-10-07 16:15:43.297647-07","2021-10-07 16:15:43.297647-07"
14108,13,20082009,8471266,"2021-10-07 16:15:43.309165-07","2021-10-07 16:15:43.309165-07"
